,0
3318,CK067_HUMAN
3319,FLVC1_HUMAN
3320,JAK2_HUMAN
3321,STX5_HUMAN
3322,WDR62_HUMAN
3323,CRTC1_HUMAN
3324,CS025_HUMAN
3325,F177A_HUMAN
3326,GCDH_HUMAN
3327,GLOD4_HUMAN
3328,JAK3_HUMAN
3329,MAST3_HUMAN
3330,MTA1_HUMAN
3331,MTA3_HUMAN
3332,MUC1_HUMAN
3333,NARFL_HUMAN
3334,NCOA7_HUMAN
3335,PP1RA_HUMAN
3336,RALB_HUMAN
3337,RBG1L_HUMAN
3338,S23IP_HUMAN
3339,SETD7_HUMAN
3340,SOS1_HUMAN
3341,SOS2_HUMAN
3342,TBCE_HUMAN
3343,ADAM9_HUMAN
3344,AMRA1_HUMAN
3345,BASP1_HUMAN
3346,CA144_HUMAN
3347,CLPB_HUMAN
3348,DPYL5_HUMAN
3349,GUAA_HUMAN
3350,HELB_HUMAN
3351,IBP3_HUMAN
3352,MK08_HUMAN
3353,MK10_HUMAN
3354,PSB2_HUMAN
3355,RD23B_HUMAN
3356,SEN15_HUMAN
3357,U402_HUMAN
3358,VASN_HUMAN
3359,WDR11_HUMAN
3360,XPO4_HUMAN
3361,MK09_HUMAN
3362,PDIP3_HUMAN
3363,PXDC1_HUMAN
3364,TANC2_HUMAN
3365,ZCCHL_HUMAN
3366,LRC59_HUMAN
3367,MP2K4_HUMAN
3368,PDP2_HUMAN
3369,DHPR_HUMAN
3370,FA98B_HUMAN
3371,KAD4_HUMAN
3372,NTF2_HUMAN
3373,ODP2_HUMAN
3374,PTGR1_HUMAN
3375,SPC24_HUMAN
3376,ZDH23_HUMAN
3377,SLX4_HUMAN
3378,FSTL3_HUMAN
3379,KAZRN_HUMAN
3380,LATS2_HUMAN
3381,DDX27_HUMAN
3382,OCTC_HUMAN
3383,OSBL8_HUMAN
3384,PI3R4_HUMAN
3385,EGFL7_HUMAN
3386,ROA0_HUMAN
3387,SNR27_HUMAN
3388,TIMP2_HUMAN
3389,LIMK1_HUMAN
3390,OFUT2_HUMAN
3391,PCMD1_HUMAN
3392,LIMK2_HUMAN
3393,NMT1_HUMAN
3394,RPGP2_HUMAN
3395,STK11_HUMAN
3396,STRAA_HUMAN
3397,TRIM4_HUMAN
3398,KCTD3_HUMAN
3399,NP1L2_HUMAN
3400,BMP2K_HUMAN
3401,DDA1_HUMAN
3402,LRRK2_HUMAN
3403,M3K7_HUMAN
3404,RGMC_HUMAN
3405,BICD2_HUMAN
3406,CQ089_HUMAN
3407,LTK_HUMAN
3408,QKI_HUMAN
3409,TM1L1_HUMAN
3410,TMCO7_HUMAN
3411,CE024_HUMAN
3412,EXOSX_HUMAN
3413,WIPF2_HUMAN
3414,M3K13_HUMAN
3415,FUBP3_HUMAN
3416,MP2K1_HUMAN
3417,MP2K2_HUMAN
3418,MP2K3_HUMAN
3419,SFR16_HUMAN
3420,MP2K5_HUMAN
3421,EST8_HUMAN
3422,MP2K7_HUMAN
3423,AT7L2_HUMAN
3424,M3K1_HUMAN
3425,OSBL9_HUMAN
3426,PREP_HUMAN
3427,PSME3_HUMAN
3428,SCAM2_HUMAN
3429,TUT1_HUMAN
3430,CSN8_HUMAN
3431,ERF3B_HUMAN
3432,PARP8_HUMAN
3433,ZMYM2_HUMAN
3434,MYL1_HUMAN
3435,MYL3_HUMAN
3436,PP2BC_HUMAN
3437,TLN2_HUMAN
3438,M3K4_HUMAN
3439,M3K5_HUMAN
3440,CCDC9_HUMAN
3441,KDM5D_HUMAN
3442,MAPK2_HUMAN
3443,MK11_HUMAN
3444,NUF2_HUMAN
3445,RABE1_HUMAN
3446,RHG28_HUMAN
3447,SELB_HUMAN
3448,TBC9B_HUMAN
3449,CE051_HUMAN
3450,CH055_HUMAN
3451,CT030_HUMAN
3452,DSN1_HUMAN
3453,FA18B_HUMAN
3454,GDS1_HUMAN
3455,LSM1_HUMAN
3456,LST8_HUMAN
3457,MYO1C_HUMAN
3458,NAGPA_HUMAN
3459,OSBL3_HUMAN
3460,PACS1_HUMAN
3461,RAB34_HUMAN
3462,RIN1_HUMAN
3463,RPAP2_HUMAN
3464,SLMAP_HUMAN
3465,SVIP_HUMAN
3466,SYHC_HUMAN
3467,T2EA_HUMAN
3468,TBK1_HUMAN
3469,TF3C2_HUMAN
3470,UBA3_HUMAN
3471,WIZ_HUMAN
3472,ZBT11_HUMAN
3473,KIF4A_HUMAN
3474,KIF4B_HUMAN
3475,MAPK5_HUMAN
3476,NU133_HUMAN
3477,QSER1_HUMAN
3478,SIK2_HUMAN
3479,SSH1_HUMAN
3480,5NT3_HUMAN
3481,AGAL_HUMAN
3482,BID_HUMAN
3483,CE350_HUMAN
3484,EIF3M_HUMAN
3485,GGA3_HUMAN
3486,GOGA2_HUMAN
3487,GOGB1_HUMAN
3488,M4K4_HUMAN
3489,MARK1_HUMAN
3490,MGN2_HUMAN
3491,MGN_HUMAN
3492,PI4KB_HUMAN
3493,AT5F1_HUMAN
3494,ATF6A_HUMAN
3495,BPA1_HUMAN
3496,CD320_HUMAN
3497,DEPD5_HUMAN
3498,ES1_HUMAN
3499,FERM1_HUMAN
3500,GALA_HUMAN
3501,HCDH_HUMAN
3502,KI13A_HUMAN
3503,NGAP_HUMAN
3504,PITM2_HUMAN
3505,PLCB3_HUMAN
3506,RGC32_HUMAN
3507,UFL1_HUMAN
3508,GPTC2_HUMAN
3509,K0947_HUMAN
3510,PTCD3_HUMAN
3511,RGS10_HUMAN
3512,WDR17_HUMAN
3513,CDR2L_HUMAN
3514,D11L8_HUMAN
3515,DDX11_HUMAN
3516,EXOC3_HUMAN
3517,MARK4_HUMAN
3518,MYCPP_HUMAN
3519,PATZ1_HUMAN
3520,RBPS2_HUMAN
3521,SUMO1_HUMAN
3522,UBP42_HUMAN
3523,MAST1_HUMAN
3524,MAST4_HUMAN
3525,MELK_HUMAN
3526,GEMI_HUMAN
3527,K0564_HUMAN
3528,MERTK_HUMAN
3529,SLBP_HUMAN
3530,CS010_HUMAN
3531,GNPI2_HUMAN
3532,ARP2_HUMAN
3533,BCL10_HUMAN
3534,CD2A1_HUMAN
3535,CDC42_HUMAN
3536,CDN2B_HUMAN
3537,EI2BA_HUMAN
3538,OTU6B_HUMAN
3539,RASH_HUMAN
3540,SBDS_HUMAN
3541,SPIT1_HUMAN
3542,XIRP2_HUMAN
3543,ANXA6_HUMAN
3544,EXOS9_HUMAN
3545,LUC7L_HUMAN
3546,SYHM_HUMAN
3547,THTM_HUMAN
3548,M3K10_HUMAN
3549,SMD3_HUMAN
3550,ACOT8_HUMAN
3551,LYPA2_HUMAN
3552,M3K11_HUMAN
3553,MKL2_HUMAN
3554,OXSM_HUMAN
3555,PON2_HUMAN
3556,SP100_HUMAN
3557,SWP70_HUMAN
3558,MKNK1_HUMAN
3559,INP4A_HUMAN
3560,KS6A6_HUMAN
3561,MKNK2_HUMAN
3562,MUTED_HUMAN
3563,TISB_HUMAN
3564,VP37A_HUMAN
3565,AATF_HUMAN
3566,DDI2_HUMAN
3567,MOK_HUMAN
3568,MOS_HUMAN
3569,RUSD2_HUMAN
3570,MRCKA_HUMAN
3571,KIF23_HUMAN
3572,MYPT2_HUMAN
3573,BCL9_HUMAN
3574,CA226_HUMAN
3575,CCAR1_HUMAN
3576,CDK17_HUMAN
3577,CEP78_HUMAN
3578,CIRBP_HUMAN
3579,DEN5B_HUMAN
3580,F117B_HUMAN
3581,KS6A5_HUMAN
3582,MUTA_HUMAN
3583,NCOA5_HUMAN
3584,NOSIP_HUMAN
3585,PBIP1_HUMAN
3586,PYGB_HUMAN
3587,RAPH1_HUMAN
3588,RHG39_HUMAN
3589,RNF12_HUMAN
3590,RT36_HUMAN
3591,SC61B_HUMAN
3592,SCAP_HUMAN
3593,SPICE_HUMAN
3594,SUSD5_HUMAN
3595,TUT7_HUMAN
3596,KS6A4_HUMAN
3597,SRPK3_HUMAN
3598,C19L1_HUMAN
3599,CETN2_HUMAN
3600,CF223_HUMAN
3601,DLRB1_HUMAN
3602,DLRB2_HUMAN
3603,DYH17_HUMAN
3604,GPTC4_HUMAN
3605,NSE2_HUMAN
3606,STK3_HUMAN
3607,TCEA2_HUMAN
3608,WDR5_HUMAN
3609,PRDC1_HUMAN
3610,RL37_HUMAN
3611,RNT2_HUMAN
3612,S10A6_HUMAN
3613,STK25_HUMAN
3614,MPP6_HUMAN
3615,MRP6_HUMAN
3616,PPE1_HUMAN
3617,PPME1_HUMAN
3618,CC150_HUMAN
3619,CSN6_HUMAN
3620,FBX42_HUMAN
3621,MUSK_HUMAN
3622,SPAG5_HUMAN
3623,UFC1_HUMAN
3624,ST38L_HUMAN
3625,STK38_HUMAN
3626,VAPA_HUMAN
3627,ZN787_HUMAN
3628,NEK11_HUMAN
3629,CNPY4_HUMAN
3630,CO6A1_HUMAN
3631,FWCH2_HUMAN
3632,HMG3M_HUMAN
3633,HMGB3_HUMAN
3634,NEK1_HUMAN
3635,RHOC_HUMAN
3636,RL36L_HUMAN
3637,SEN34_HUMAN
3638,ARFP1_HUMAN
3639,NEK2_HUMAN
3640,PGTB1_HUMAN
3641,PSMG2_HUMAN
3642,R3HC1_HUMAN
3643,TADBP_HUMAN
3644,GMFG_HUMAN
3645,NEK4_HUMAN
3646,TM214_HUMAN
3647,ABCF3_HUMAN
3648,AF1L2_HUMAN
3649,APOO_HUMAN
3650,BRE_HUMAN
3651,CDC16_HUMAN
3652,CUL2_HUMAN
3653,DGKE_HUMAN
3654,DYN2_HUMAN
3655,G6PE_HUMAN
3656,GCR_HUMAN
3657,LSM7_HUMAN
3658,MGMT_HUMAN
3659,NEK6_HUMAN
3660,PECI_HUMAN
3661,PLD3_HUMAN
3662,RAB10_HUMAN
3663,RAB12_HUMAN
3664,RAB1C_HUMAN
3665,RAB23_HUMAN
3666,RAB30_HUMAN
3667,RAB35_HUMAN
3668,RAB37_HUMAN
3669,RAB3A_HUMAN
3670,RAB3B_HUMAN
3671,RAB3C_HUMAN
3672,RAB3D_HUMAN
3673,RAB43_HUMAN
3674,RAB4A_HUMAN
3675,RAB4B_HUMAN
3676,RAB8A_HUMAN
3677,RAB8B_HUMAN
3678,RB39B_HUMAN
3679,RB43L_HUMAN
3680,RBGPR_HUMAN
3681,S39AE_HUMAN
3682,SEN54_HUMAN
3683,SPB6_HUMAN
3684,STRUM_HUMAN
3685,TDIF1_HUMAN
3686,TF2B_HUMAN
3687,TMEM2_HUMAN
3688,TRI47_HUMAN
3689,ZN281_HUMAN
3690,NEK7_HUMAN
3691,PMVK_HUMAN
3692,RHEB_HUMAN
3693,THOC1_HUMAN
3694,WDHD1_HUMAN
3695,H10_HUMAN
3696,JUNB_HUMAN
3697,M3K14_HUMAN
3698,ACADV_HUMAN
3699,AL4A1_HUMAN
3700,CASPA_HUMAN
3701,CPNE1_HUMAN
3702,CTR2_HUMAN
3703,ELMO2_HUMAN
3704,F1142_HUMAN
3705,FXRD1_HUMAN
3706,GBRL2_HUMAN
3707,IF4G2_HUMAN
3708,KCNK1_HUMAN
3709,KTHY_HUMAN
3710,L2GL1_HUMAN
3711,NAA38_HUMAN
3712,NIM1_HUMAN
3713,PAR1_HUMAN
3714,PCID2_HUMAN
3715,SPCS2_HUMAN
3716,TBL1X_HUMAN
3717,THADA_HUMAN
3718,TOIP2_HUMAN
3719,U119B_HUMAN
3720,ARP3B_HUMAN
3721,NLK_HUMAN
3722,PPIF_HUMAN
3723,NUAK1_HUMAN
3724,RSAD1_HUMAN
3725,CHCH7_HUMAN
3726,DDX24_HUMAN
3727,NUAK2_HUMAN
3728,ZFHX4_HUMAN
3729,CCD13_HUMAN
3730,MSTP9_HUMAN
3731,CCD18_HUMAN
3732,GCST_HUMAN
3733,HEAT6_HUMAN
3734,PRRX1_HUMAN
3735,ZHX2_HUMAN
3736,ZHX3_HUMAN
3737,CDCP1_HUMAN
3738,FB5L3_HUMAN
3739,FKB14_HUMAN
3740,GTSE1_HUMAN
3741,IL6RB_HUMAN
3742,RD23A_HUMAN
3743,RNH2B_HUMAN
3744,SYMPK_HUMAN
3745,BIN3_HUMAN
3746,CDN2C_HUMAN
3747,MARE3_HUMAN
3748,SFRS8_HUMAN
3749,CSKI2_HUMAN
3750,PAK6_HUMAN
3751,PAK7_HUMAN
3752,SPAST_HUMAN
3753,TT39C_HUMAN
3754,MAEA_HUMAN
3755,IQCD_HUMAN
3756,PASK_HUMAN
3757,ZN143_HUMAN
3758,CS034_HUMAN
3759,CTCF_HUMAN
3760,SFTA1_HUMAN
3761,VEZF1_HUMAN
3762,ZN460_HUMAN
3763,CDK16_HUMAN
3764,FA65A_HUMAN
3765,PGFRA_HUMAN
3766,CGBP1_HUMAN
3767,FOXL2_HUMAN
3768,NSA2_HUMAN
3769,PGFRB_HUMAN
3770,PDK1_HUMAN
3771,PDK2_HUMAN
3772,PDK3_HUMAN
3773,PDK4_HUMAN
3774,CP2S1_HUMAN
3775,E2AK3_HUMAN
3776,CDK14_HUMAN
3777,PHKG1_HUMAN
3778,PHKG2_HUMAN
3779,ADT4_HUMAN
3780,CT2NL_HUMAN
3781,IMDH1_HUMAN
3782,CPSF4_HUMAN
3783,LRSM1_HUMAN
3784,PIM1_HUMAN
3785,SPTB1_HUMAN
3786,ST5_HUMAN
3787,THIK_HUMAN
3788,PIM3_HUMAN
3789,RMI2_HUMAN
3790,AP1G1_HUMAN
3791,ARC1A_HUMAN
3792,DCA11_HUMAN
3793,ETHE1_HUMAN
3794,EXOS2_HUMAN
3795,RAE2_HUMAN
3796,RM39_HUMAN
3797,RM43_HUMAN
3798,SRSF7_HUMAN
3799,UIMC1_HUMAN
3800,ZN579_HUMAN
3801,ARSA_HUMAN
3802,EVI5L_HUMAN
3803,GSLG1_HUMAN
3804,H2A1A_HUMAN
3805,H2A1B_HUMAN
3806,H2A1C_HUMAN
3807,H2A1D_HUMAN
3808,H2A1H_HUMAN
3809,H2A1J_HUMAN
3810,H2A1_HUMAN
3811,H2A2A_HUMAN
3812,H2A2B_HUMAN
3813,H2A2C_HUMAN
3814,H2A3_HUMAN
3815,H2AJ_HUMAN
3816,H2AX_HUMAN
3817,NO66_HUMAN
3818,NPT2C_HUMAN
3819,P3C2B_HUMAN
3820,TGON2_HUMAN
3821,FA83G_HUMAN
3822,KAPCA_HUMAN
3823,KAPCB_HUMAN
3824,KAPCG_HUMAN
3825,MTMRD_HUMAN
3826,IPO11_HUMAN
3827,TECR_HUMAN
3828,KPCA_HUMAN
3829,KPCB_HUMAN
3830,KPCG_HUMAN
3831,ELAV3_HUMAN
3832,KPCE_HUMAN
3833,KPCL_HUMAN
3834,KPCI_HUMAN
3835,KPCT_HUMAN
3836,M1IP1_HUMAN
3837,KPCZ_HUMAN
3838,CSN7B_HUMAN
3839,KPCD3_HUMAN
3840,PDCD6_HUMAN
3841,ZCHC3_HUMAN
3842,CHD1_HUMAN
3843,NGDN_HUMAN
3844,RMTL1_HUMAN
3845,CBLN4_HUMAN
3846,FRYL_HUMAN
3847,KGP1_HUMAN
3848,ZBT7B_HUMAN
3849,PKN1_HUMAN
3850,MCRS1_HUMAN
3851,ARL8A_HUMAN
3852,ARL8B_HUMAN
3853,LZTL1_HUMAN
3854,PLK1_HUMAN
3855,PLK2_HUMAN
3856,EI2BG_HUMAN
3857,KIF14_HUMAN
3858,NDUS1_HUMAN
3859,NUP37_HUMAN
3860,PLK3_HUMAN
3861,PLK4_HUMAN
3862,ADA22_HUMAN
3863,GPR56_HUMAN
3864,PRKX_HUMAN
3865,PRKY_HUMAN
3866,RNF31_HUMAN
3867,FAK2_HUMAN
3868,FBN2_HUMAN
3869,ZN706_HUMAN
3870,CI023_HUMAN
3871,DOCK6_HUMAN
3872,DPOD2_HUMAN
3873,PI4KA_HUMAN
3874,SGF29_HUMAN
3875,SH3L3_HUMAN
3876,U2AF1_HUMAN
3877,U2AF4_HUMAN
3878,FGF18_HUMAN
3879,CBPC3_HUMAN
3880,HAUS8_HUMAN
3881,RET_HUMAN
3882,RK_HUMAN
3883,JUND_HUMAN
3884,RIPK2_HUMAN
3885,SRAC1_HUMAN
3886,ESRP1_HUMAN
3887,ESRP2_HUMAN
3888,GSKIP_HUMAN
3889,NUFP1_HUMAN
3890,RON_HUMAN
3891,ZHANG_HUMAN
3892,ROR1_HUMAN
3893,ROR2_HUMAN
3894,CTSR2_HUMAN
3895,ODB2_HUMAN
3896,RBBP6_HUMAN
3897,ROS_HUMAN
3898,ARAP1_HUMAN
3899,CA053_HUMAN
3900,DEN1A_HUMAN
3901,KS6A1_HUMAN
3902,KS6A2_HUMAN
3903,RPP30_HUMAN
3904,ABHD5_HUMAN
3905,DCAF7_HUMAN
3906,F91A1_HUMAN
3907,ILVBL_HUMAN
3908,RPA49_HUMAN
3909,UBP34_HUMAN
3910,ZC11A_HUMAN
3911,CPPED_HUMAN
3912,MBD4_HUMAN
3913,MVD1_HUMAN
3914,PDPK1_HUMAN
3915,PDPK2_HUMAN
3916,RFIP5_HUMAN
3917,RN219_HUMAN
3918,SGK1_HUMAN
3919,SIN1_HUMAN
3920,WASF1_HUMAN
3921,SGK2_HUMAN
3922,MILK1_HUMAN
3923,SGK3_HUMAN
3924,UBAP1_HUMAN
3925,PRAF2_HUMAN
3926,TR10B_HUMAN
3927,BICC1_HUMAN
3928,COQ5_HUMAN
3929,NLE1_HUMAN
3930,PAR15_HUMAN
3931,SIK1_HUMAN
3932,IKBE_HUMAN
3933,ZKSC1_HUMAN
3934,F18A1_HUMAN
3935,FSTL1_HUMAN
3936,SELM_HUMAN
3937,SRMS_HUMAN
3938,STK33_HUMAN
3939,STK39_HUMAN
3940,CSN7A_HUMAN
3941,DNJC3_HUMAN
3942,F120B_HUMAN
3943,RG9D2_HUMAN
3944,UBE2K_HUMAN
3945,HSBP1_HUMAN
3946,HMCS2_HUMAN
3947,MICA3_HUMAN
3948,PGH2_HUMAN
3949,YD021_HUMAN
3950,ZBTB2_HUMAN
3951,NLTP_HUMAN
3952,TAOK1_HUMAN
3953,TAOK2_HUMAN
3954,KRT35_HUMAN
3955,MYH11_HUMAN
3956,MYH14_HUMAN
3957,TANK_HUMAN
3958,DMAP1_HUMAN
3959,GNAI1_HUMAN
3960,LYRM4_HUMAN
3961,TEC_HUMAN
3962,TESK1_HUMAN
3963,TESK2_HUMAN
3964,TGFR1_HUMAN
3965,TIE2_HUMAN
3966,BRCA1_HUMAN
3967,BRE1A_HUMAN
3968,CA198_HUMAN
3969,CB079_HUMAN
3970,CF057_HUMAN
3971,JHD2C_HUMAN
3972,LTBP3_HUMAN
3973,PYGO2_HUMAN
3974,SETB1_HUMAN
3975,TLK2_HUMAN
3976,TTC28_HUMAN
3977,WWTR1_HUMAN
3978,ZFY16_HUMAN
3979,ZN687_HUMAN
3980,SDS3_HUMAN
3981,SPF27_HUMAN
3982,USF2_HUMAN
3983,5NTC_HUMAN
3984,C2D1B_HUMAN
3985,MBNL2_HUMAN
3986,ZNHI2_HUMAN
3987,ADRM1_HUMAN
3988,ARPC2_HUMAN
3989,ATG7_HUMAN
3990,DPP9_HUMAN
3991,ERG7_HUMAN
3992,FBN1_HUMAN
3993,HIF1N_HUMAN
3994,OTU7B_HUMAN
3995,PP2BB_HUMAN
3996,RCOR1_HUMAN
3997,RIC8B_HUMAN
3998,TMED8_HUMAN
3999,TNK1_HUMAN
4000,VDAC1_HUMAN
4001,TNI3K_HUMAN
4002,NTRK1_HUMAN
4003,NTRK2_HUMAN
4004,NTRK3_HUMAN
4005,CAZA2_HUMAN
4006,NMT2_HUMAN
4007,SPEE_HUMAN
4008,TPP1_HUMAN
4009,CG036_HUMAN
4010,CJ046_HUMAN
4011,COG7_HUMAN
4012,CQ059_HUMAN
4013,DIAP3_HUMAN
4014,GEMI4_HUMAN
4015,ITA3_HUMAN
4016,ITAV_HUMAN
4017,MED19_HUMAN
4018,SSRG_HUMAN
4019,TB22A_HUMAN
4020,TOIP1_HUMAN
4021,TRM6_HUMAN
4022,TRPS1_HUMAN
4023,TSSK1_HUMAN
4024,TTK_HUMAN
4025,UB2Q1_HUMAN
4026,WDR70_HUMAN
4027,WDR81_HUMAN
4028,ZN673_HUMAN
4029,CCD91_HUMAN
4030,EVI5_HUMAN
4031,S12A2_HUMAN
4032,TMF1_HUMAN
4033,TSSK2_HUMAN
4034,NOL10_HUMAN
4035,TTBK1_HUMAN
4036,TXK_HUMAN
4037,TYK2_HUMAN
4038,MMS19_HUMAN
4039,TYRO3_HUMAN
4040,BIG1_HUMAN
4041,RING2_HUMAN
4042,ULK3_HUMAN
4043,VRK2_HUMAN
4044,SPDLY_HUMAN
4045,WEE1_HUMAN
4046,WNK3_HUMAN
4047,WNK4_HUMAN
4048,ZN629_HUMAN
4049,LRC4B_HUMAN
4050,ZAP70_HUMAN
4051,ANFY1_HUMAN
4052,ANK2_HUMAN
4053,MK14_HUMAN
4054,PCFT_HUMAN
4055,RT18B_HUMAN
4056,ALR_HUMAN
4057,BOLA1_HUMAN
4058,BORA_HUMAN
4059,CASP9_HUMAN
4060,CI016_HUMAN
4061,GRIN1_HUMAN
4062,IF16_HUMAN
4063,LMBL2_HUMAN
4064,MK13_HUMAN
4065,PKHG2_HUMAN
4066,SKA3_HUMAN
4067,VP13D_HUMAN
4068,DLG5_HUMAN
4069,EMSY_HUMAN
4070,FZD6_HUMAN
4071,HMGN1_HUMAN
4072,MK12_HUMAN
4073,ZN609_HUMAN
4074,KS6B2_HUMAN
4075,ATS1_HUMAN
4076,CARM1_HUMAN
4077,CLN3_HUMAN
4078,DPOE1_HUMAN
4079,EHMT2_HUMAN
4080,GOSR1_HUMAN
4081,KS6B1_HUMAN
4082,LIN9_HUMAN
4083,RM38_HUMAN
4084,SART3_HUMAN
4085,SENP6_HUMAN
4086,SNF5_HUMAN
4087,UBN1_HUMAN
4088,MYLK2_HUMAN
4089,MYLK3_HUMAN
4090,MYLK_HUMAN
4091,CT007_HUMAN
4092,MO4L2_HUMAN
4093,QCR1_HUMAN
4094,SYT9_HUMAN
4095,AT2A2_HUMAN
4096,KCRU_HUMAN
4097,MLKL_HUMAN
4098,PPR3F_HUMAN
4099,RPC9_HUMAN
4100,FGD4_HUMAN
4101,FOXD4_HUMAN
4102,PKD1_HUMAN
4103,SPT2_HUMAN
4104,UBQLN_HUMAN
4105,CIR1_HUMAN
4106,GEMI8_HUMAN
4107,GOGA5_HUMAN
4108,IKBB_HUMAN
4109,GPN3_HUMAN
4110,PHF8_HUMAN
4111,RBM6_HUMAN
4112,MBD2_HUMAN
4113,ARSB_HUMAN
4114,TEX28_HUMAN
4115,ZNF24_HUMAN
4116,NF1_HUMAN
4117,PK3C3_HUMAN
4118,P85A_HUMAN
4119,PK3CB_HUMAN
4120,PI3R5_HUMAN
4121,PK3CG_HUMAN
4122,PI4P1_HUMAN
4123,PI51C_HUMAN
4124,RT07_HUMAN
4125,FLOT1_HUMAN
4126,PIWL4_HUMAN
4127,SPHK2_HUMAN
